City,Country_Code,IATA,Latitude,Longitude,Altitude
Lax Kw'alaams,CA,YPI,54.5667,-130.432999,0
Sechelt,CA,YHS,49.460601806599996,-123.71900177,340
,CA,WPL,49.8833007812,-124.532997131,183
Qualicum Beach,CA,XQU,49.3372,-124.393997,191
Port Mcneill,CA,YMP,50.5755996704,-127.028999329,225
Rivers Inlet,CA,YRN,51.683985,-127.264044,0
Sullivan Bay,CA,YTG,50.885359,-126.831069,0
Bella Bella,CA,YSX,52.150002,-128.08299,0
Salt Spring Island,CA,YGG,48.8545,-123.4969,0
Hartley Bay,CA,YTB,53.416698,-129.25,0
Cache Creek,CA,YZA,50.775258,-121.321314,2034
Bella Bella,CA,ZEL,52.185001,-128.156994,141
,AU,CBC,-18.917777777800005,125.537777778,540
Telegraph Creek,CA,YTX,57.916698,-131.117007,1100
Port Alberni,CA,YPB,49.321899,-124.931,250
Bob Quinn Lake,CA,YBO,56.9667015076,-130.25,2000
Tungsten,CA,TNS,61.956901550293,-128.20300292969,3500
Tumbler Ridge,CA,TUX,55.025001525879,-120.93499755859,3075
Williams Harbour,CA,YWM,52.566898345947266,-55.784698486328125,70
Postville,CA,YSO,54.9105,-59.78507,193
Black Tickle,CA,YBI,53.4693984985,-55.784999847399995,57
St. Lewis,CA,YFX,52.372798919677734,-55.67390060424805,74
Port Hope Simpson,CA,YHA,52.528099060058594,-56.28609848022461,347
Rigolet,CA,YRG,54.1796989440918,-58.45750045776367,180
Diavik,CA,DVK,64.5113983154,-110.289001465,1413
Hope Bay,CA,JOJ,68.1252746582,-106.585281372,50
Fairview,CA,ZFW,56.081401825,-118.434997559,2166
Hinton,CA,YJP,53.3191986084,-117.752998352,4006
Whatì,CA,YLE,63.13169860839844,-117.24600219726562,882
Grande Cache,CA,YGC,53.916900634766,-118.87400054932,4117
Drayton Valley,CA,YDC,53.265800476074,-114.95999908447,2776
Fort McMurray,CA,NML,57.0555992126,-111.573997498,1046
Conklin,CA,CFM,55.695301,-111.278999,1930
St. Paul,CA,ZSP,53.9933013916,-111.379997253,2147
Taltheilei Narrows,CA,GSL,62.5980987549,-111.542999268,570
Macmillan Pass,CA,XMP,63.181098938,-130.20199585,3810
Great Bear Lake,CA,DAS,66.7031021118,-119.707000732,562
Suncor Energy Site,CA,YFI,57.275833,-110.976666,1762
Wekweètì,CA,YFJ,64.190804,-114.077002,1208
Donnelly,CA,YOE,55.7094,-117.094002,1949
Cheadle,CA,TIL,51.057498931885,-113.62400054932,3300
Okoyo,CG,OKG,-1.4483300447464,15.073300361633,1415
Cape Gloucester,PG,CGC,-5.458965,148.432417,78
Casiguran,PH,CGG,16.1941,122.0651,48
,CA,GHK,63.435198,-109.144812,1371
Chinguetti,MR,CGT,20.5055,-12.3978,1775
Circle Hot Springs,US,CHP,65.485496521,-144.610992432,956
Chomley,US,CIV,55.217,-132.21,0
Laurie River,CA,LRQ,56.2486000061,-101.304000854,1200
Hatchet Lake,CA,YDJ,58.662498474121,-103.53800201416,1362
Kasba Lake,CA,YDU,60.291900634766,-102.50199890137,1131
Fort Reliance,CA,YFL,62.7,-109.167,514
Cluff Lake,CA,XCL,58.3911018372,-109.51599884,1112
Knee Lake,CA,YKE,54.915298,-94.798103,625
Summer Beaver,CA,SUR,52.70859909057617,-88.54190063476562,832
Crooked Creek,US,CKD,61.8679008484,-158.134994507,178
Tisdale,CA,YTT,52.836700439453,-104.06700134277,1525
Angling Lake,CA,YAX,53.84920120239258,-89.57939910888672,712
Wunnumin Lake,CA,WNN,52.89390182495117,-89.28919982910156,819
Opapimiskan Lake,CA,YBS,52.6067008972,-90.3768997192,1023
North Spirit Lake,CA,YNO,52.4900016784668,-92.97109985351562,1082
Crane Island,US,CKR,48.5978,-122.9979,108
Cordova,US,CKU,60.5438995361,-145.727005005,12
Obre Lake,CA,YDW,60.316398620605,-103.12899780273,1195
Chicken,US,CKX,64.0712966919,-141.95199585,1640
Clear Lake,US,CLC,29.5555,-95.1383,25
Cametá,BR,CMT,-2.2468,-49.56,60
Caia,MZ,CMZ,-17.8331,35.3341,156
Tangshan,CN,TVS,39.7178001404,118.002624512,50
Yantai,CN,YNT,37.65722,120.9872,154
Yuanmou,CN,YUA,25.737499237061,101.88200378418,3810
Zhangjiakou,CN,ZQZ,40.7386016846,114.930000305,2347
,CN,BSD,25.053301,99.168297,5453
Dazu,CN,DZU,29.636227,105.773621,1220
Lincang,CN,LNJ,23.738100051900002,100.025001526,6230
Xigazê,CN,RKZ,29.3519,89.311401,3782
Panzhihua,CN,PZI,26.54,101.79852,1620
Zigong,CN,ZKL,29.376484,104.625789,1133
Foshan,CN,FUO,23.083299636799996,113.069999695,6
Bazhong,CN,BZX,31.73842,106.644872,1804
Xinyang,CN,XAI,32.540819,114.079141,312
Huizhou,CN,HUZ,23.0499992371,114.599998474,50
Shaoguan,CN,HSC,24.9785995483,113.42099762,280
Ji'an,CN,JGS,26.856899261499997,114.736999512,281
Baise,CN,AEB,23.7206001282,106.959999084,490
Dongying,CN,DOY,37.5085983276,118.788002014,15
,CN,XEN,40.580299377399996,120.697998047,30
Altay,CN,AAT,47.7498855591,88.08580780030002,2460
Tianshui,CN,THQ,34.5593986511,105.86000061,3590
Zhangye,CN,YZY,38.8018989563,100.675003052,5280
Dandong,CN,DDG,40.0247,124.286003,30
Nantong,CN,NTG,32.0708007812,120.975997925,16
Bearskin Lake,CA,XBE,53.965599060058594,-91.0271987915039,800
Natuashish,CA,YNP,55.913898,-61.184399,30
White River,CA,YWR,48.6269,-85.223297,1380
Parry Sound,CA,YPD,45.2575,-79.829697,832
Brockville,CA,XBR,44.6394004822,-75.7502975464,402
Kingfisher Lake,CA,KIF,53.01250076293945,-89.85530090332031,866
Ogoki Post,CA,YOG,51.6585998535,-85.9017028809,594
Arauquita,CO,ARQ,7.02106,-71.388901,512
La Chorrera,CO,LCR,-0.733333,-73.01667,709
Sabana De Torres,CO,SNT,7.38322,-73.505402,440
Tarapacá,CO,TCD,-2.894722,-69.747222,253
Bar River,CA,YEB,46.42029953,-84.0922012329,591
,PG,CPI,-5.44833333333,152.081944444,20
Frying Pan Island,CA,YSI,45.173302,-80.137497,580
Poplar Hill,CA,YHP,52.1133,-94.2556,1095
Keewaywin,CA,KEW,52.991100311299995,-92.8364028931,988
Sable Island,CA,YSA,43.930292,-59.960289,4
Lebel-sur-Quévillon,CA,YLS,49.0303001404,-77.0171966553,960
Snap Lake Mine,CA,YNX,63.593601,-110.905998,1557
La Sarre,CA,SSQ,48.917198181152,-79.178596496582,1048
Chisasibi,CA,YKU,53.805599212646484,-78.91690063476562,43
East Hartford,US,EHT,41.7517,-72.6253,30
Tête-à-la-Baleine,CA,ZTB,50.674400329589844,-59.38359832763672,107
Kegaska,CA,ZKG,50.1958007812,-61.265800476100004,32
Chutes-des-Passes,CA,YWQ,49.9434,-71.138,1310
Kattiniq,CA,YAU,61.6622009277,-73.3214035034,1902
La Romaine,CA,ZGS,50.259701,-60.679401,90
Fontanges,CA,YFG,54.553901672363,-71.173301696777,1550
Duhamel,CA,YGA,46.117500305176,-75.115303039551,700
La Tabatière,CA,ZLT,50.8307991027832,-58.97560119628906,102
Preston,CU,PST,20.735000610351562,-75.6583023071289,13
Culion Island,PH,CUJ,11.8553,119.9378,155
Hollister,US,HLI,36.8932991028,-121.410003662,230
,PG,CVL,-9.67,150.019722222,20
Culver City,US,CVR,33.975,-118.417,17
Chitina,US,CXC,61.582901001,-144.427001953,556
Geçitkale,CY,GEC,35.235947,33.724358,146
Arctic Bay,CA,YAB,73.0057668174,-85.0425052643,72
Cat Lake,CA,YAC,51.72719955444336,-91.82440185546875,1344
La Grande-3,CA,YAR,53.5717010498,-76.19640350339999,775
Fort Frances,CA,YAG,48.65420150756836,-93.439697265625,1125
La Grande-4,CA,YAH,53.754699707,-73.6753005981,1005
Alert Bay,CA,YAL,50.58219909667969,-126.91600036621094,240
Sault Ste Marie,CA,YAM,46.485001,-84.509399,630
Kasabonika,CA,XKS,53.52470016479492,-88.6427993774414,672
Kangirsuk,CA,YKG,60.027198791503906,-69.99919891357422,403
Attawapiskat,CA,YAT,52.9275016784668,-82.43190002441406,31
St. Anthony,CA,YAY,51.3918991089,-56.083099365200006,108
Tofino,CA,YAZ,49.079833,-125.775583,80
Banff,CA,YBA,51.207340469900004,-115.541861057,4583
Kugaaruk,CA,YBB,68.534401,-89.808098,56
Baie-Comeau,CA,YBC,49.1325,-68.204399,71
Bella Coola,CA,QBC,52.387501,-126.596001,117
Uranium City,CA,YBE,59.5614013671875,-108.48100280761719,1044
Bonnyville,CA,YBY,54.304199,-110.744003,1836
Bagotville,CA,YBG,48.33060073852539,-70.99639892578125,522
Baker Lake,CA,YBK,64.29889678960001,-96.077796936,59
Campbell River,CA,YBL,49.950802,-125.271004,346
Tadoule Lake,CA,XTL,58.7061,-98.512199,923
Brandon,CA,YBR,49.91,-99.951897,1343
Brochet,CA,YBT,57.8894,-101.679001,1136
Berens River,CA,YBV,52.358898,-97.018303,728
Lourdes-De-Blanc-Sablon,CA,YBX,51.443599700899995,-57.185298919699996,121
Cartwright,CA,YRF,53.68280029296875,-57.041900634765625,40
Cambridge Bay,CA,YCB,69.1081008911,-105.138000488,90
Cornwall,CA,YCC,45.09280014038086,-74.56330108642578,175
Nanaimo,CA,YCD,49.054970224899996,-123.869862556,92
Centralia,CA,YCE,43.285599,-81.508301,824
Castlegar,CA,YCG,49.2963981628,-117.632003784,1624
Miramichi,CA,YCH,47.007801,-65.449203,108
Chatham-Kent,CA,XCM,42.3064002991,-82.0819015503,650
Charlo,CA,YCL,47.990799,-66.330299,132
Cochrane,CA,YCN,49.10559844970703,-81.01360321044922,861
Kugluktuk,CA,YCO,67.816704,-115.143997,74
Chetwynd,CA,YCQ,55.687198638916016,-121.62699890136719,2000
Cross Lake,CA,YCR,54.610599517822266,-97.76080322265625,709
Chesterfield Inlet,CA,YCS,63.346900939899996,-90.73110198970001,32
Coronation,CA,YCT,52.0750007629,-111.444999695,2595
Montreal,CA,YCV,45.516700744628906,-73.7166976928711,120
Chilliwack,CA,YCW,49.1528015137,-121.939002991,32
Clyde River,CA,YCY,70.4860992432,-68.5167007446,87
Fairmont Hot Springs,CA,YCZ,50.330299377399996,-115.873001099,2661
Dawson City,CA,YDA,64.04309844970703,-139.1280059814453,1215
Burwash,CA,YDB,61.37110137939453,-139.04100036621094,2647
Deer Lake,CA,YDF,49.21080017089844,-57.39139938354492,72
Dease Lake,CA,YDL,58.4221992493,-130.031997681,2600
Ross River,CA,XRR,61.9706001282,-132.42300415,2314
Dauphin,CA,YDN,51.100799560546875,-100.052001953125,999
Dolbeau-St-Félicien,CA,YDO,48.778499603271,-72.375,372
Nain,CA,YDP,56.549198150634766,-61.680301666259766,22
Dawson Creek,CA,YDQ,55.7422981262207,-120.18299865722656,2148
Edmonton,CA,YEG,53.309700012200004,-113.580001831,2373
Arviat,CA,YEK,61.0942001343,-94.07080078119999,32
Elliot Lake,CA,YEL,46.351398468,-82.5614013672,1087
Manitowaning,CA,YEM,45.84280014038086,-81.85810089111328,869
Estevan,CA,YEN,49.2103004456,-102.966003418,1905
Fort Severn,CA,YER,56.01890182495117,-87.67610168457031,48
Edson,CA,YET,53.578899383499994,-116.464996338,3043
Eureka,CA,YEU,79.9946975708,-85.814201355,256
Inuvik,CA,YEV,68.30419921880001,-133.483001709,224
Amos,CA,YEY,48.563903,-78.249702,1068
Fort Albany,CA,YFA,52.20140075683594,-81.6968994140625,48
Iqaluit,CA,YFB,63.756402,-68.555801,110
Fredericton,CA,YFC,45.868900299072266,-66.53720092773438,68
Forestville,CA,YFE,48.74610137939453,-69.09719848632812,293
Fort Hope,CA,YFH,51.5619010925293,-87.90779876708984,899
Rivière Rouge,CA,YTM,46.409401,-74.779999,827
Flin Flon,CA,YFO,54.6781005859375,-101.68199920654297,997
Fort Resolution,CA,YFR,61.1808013916,-113.690002441,526
Fort Simpson,CA,YFS,61.76020050048828,-121.23699951171875,555
Makkovik,CA,YMN,55.076900482177734,-59.1864013671875,234
Texada,CA,YGB,49.69419860839844,-124.51799774169922,326
Fort Good Hope,CA,YGH,66.24079895019531,-128.6510009765625,268
Kingston,CA,YGK,44.22529983520508,-76.5969009399414,305
La Grande Rivière,CA,YGL,53.625301361083984,-77.7042007446289,639
Gimli,CA,YGM,50.62810134887695,-97.04329681396484,753
Gods Lake Narrows,CA,YGO,54.55889892578125,-94.49140167236328,617
Gaspé,CA,YGP,48.7752990723,-64.4785995483,112
Geraldton,CA,YGQ,49.77830123901367,-86.93939971923828,1144
Îles-de-la-Madeleine,CA,YGR,47.42470169067383,-61.778099060058594,35
Igloolik,CA,YGT,69.3647003174,-81.8161010742,174
Havre St-Pierre,CA,YGV,50.281898498535156,-63.61140060424805,124
Kuujjuarapik,CA,YGW,55.281898498535156,-77.76529693603516,34
Gillam,CA,YGX,56.35749816894531,-94.71060180664062,476
Grise Fiord,CA,YGZ,76.4261016846,-82.90920257570001,146
Quaqtaq,CA,YQC,61.0463981628418,-69.6177978515625,103
Hudson Bay,CA,YHB,52.8166999817,-102.310997009,1175
Dryden,CA,YHD,49.831699,-92.744202,1354
Hope,CA,YHE,49.3683013916,-121.498001099,128
Hearst,CA,YHF,49.71419906616211,-83.68609619140625,827
Nemiscau,CA,YNS,51.69110107421875,-76.1355972290039,802
Ulukhaktok,CA,YHI,70.76280212402344,-117.80599975585938,117
Gjoa Haven,CA,YHK,68.635597229,-95.84970092770001,152
Hamilton,CA,YHM,43.173599243199995,-79.93499755859999,780
Hornepayne,CA,YHN,49.19309997558594,-84.75890350341797,1099
Hopedale,CA,YHO,55.448299407958984,-60.228599548339844,39
Chevery,CA,YHR,50.46889877319336,-59.63669967651367,39
Haines Junction,CA,YHT,60.78919982910156,-137.54600524902344,2150
Montréal,CA,YHU,45.5175018311,-73.4169006348,90
Hay River,CA,YHY,60.8396987915,-115.782997131,541
Halifax,CA,YHZ,44.8807983398,-63.5085983276,477
Atikokan,CA,YIB,48.7738990784,-91.6386032104,1408
Digby,CA,YDG,44.5458450365,-65.7854247093,499
St-Augustin,CA,YIF,51.2117004395,-58.6582984924,20
Ivujivik,CA,YIK,62.417301177978516,-77.92530059814453,126
Pond Inlet,CA,YIO,72.6832962036,-77.9666976929,181
Island Lake,CA,YIV,53.857200622558594,-94.65360260009766,770
Jasper,CA,YJA,52.9967,-118.058998,3350
Fort Liard,CA,YJF,60.235801696799996,-123.46900177,708
St Jean,CA,YJN,45.29439926147461,-73.28109741210938,136
Stephenville,CA,YJT,48.5442008972168,-58.54999923706055,84
Kamloops,CA,YKA,50.7022018433,-120.444000244,1133
Collins Bay,CA,YKC,58.236099243199995,-103.678001404,1341
Aklavik,CA,LAK,68.223297,-135.00599,23
Kitchener,CA,YKF,43.460800170899994,-80.3786010742,1055
Kangiqsujuaq,CA,YWB,61.5886001587,-71.929397583,501
Key Lake,CA,YKJ,57.256099700927734,-105.61799621582031,1679
Schefferville,CA,YKL,54.805301666259766,-66.8052978515625,1709
Kincardine,CA,YKD,44.201401,-81.606697,772
Akulivik,CA,AKV,60.818599700927734,-78.14859771728516,75
Waskaganish,CA,YKQ,51.47330093383789,-78.75830078125,80
Kirkland Lake,CA,YKX,48.21030044555664,-79.98139953613281,1157
Kindersley,CA,YKY,51.5175018311,-109.180999756,2277
Toronto,CA,YKZ,43.86220169067383,-79.37000274658203,650
Aupaluk,CA,YPJ,59.29669952392578,-69.59970092773438,119
Lac La Biche,CA,YLB,54.7703018188,-112.031997681,1884
Kimmirut,CA,YLC,62.8499984741,-69.88330078119999,175
Chapleau,CA,YLD,47.81999969482422,-83.3467025756836,1470
Lansdowne House,CA,YLH,52.19559860229492,-87.93419647216797,834
Meadow Lake,CA,YLJ,54.125301361083984,-108.52300262451172,1576
Lutselk'e,CA,YSG,62.418303,-110.681998,596
Lloydminster,CA,YLL,53.309200286865234,-110.072998046875,2193
La Tuque,CA,YLQ,47.4096984863,-72.7889022827,548
Leaf Rapids,CA,YLR,56.513301849365234,-99.98529815673828,959
Barrie-Orillia,CA,YLK,44.4852981567,-79.55560302730001,972
Alert,CA,YLT,82.51779937740001,-62.2806015015,100
Kangiqsualujjuaq,CA,XGR,58.71139907836914,-65.9927978515625,215
Kelowna,CA,YLW,49.9561004639,-119.377998352,1421
Chatham,US,CYM,57.5149,-134.945999,0
Mayo,CA,YMA,63.61640167236328,-135.8679962158203,1653
Matane,CA,YME,48.85689926147461,-67.45330047607422,102
Manitouwadge,CA,YMG,49.083900451660156,-85.86060333251953,1198
Mary's Harbour,CA,YMH,52.302799224853516,-55.847198486328125,38
Moose Jaw,CA,YMJ,50.330299377441406,-105.55899810791016,1892
Charlevoix,CA,YML,47.59749984741211,-70.2238998413086,977
Fort McMurray,CA,YMM,56.653301239,-111.222000122,1211
Moosonee,CA,YMO,51.291099548339844,-80.60780334472656,30
Chibougamau,CA,YMT,49.77190017700195,-74.5280990600586,1270
Umiujaq,CA,YUD,56.53609848022461,-76.51830291748047,250
Maniwaki,CA,YMW,46.2728004456,-75.9906005859,656
Montréal,CA,YMX,45.679501,-74.038696,270
Natashquan,CA,YNA,50.189998626708984,-61.78919982910156,39
Wemindji,CA,YNC,53.01060104370117,-78.83110046386719,66
Gatineau,CA,YND,45.521702,-75.563599,211
Norway House,CA,YNE,53.95830154418945,-97.84420013427734,734
Hudson's Hope,CA,YNH,56.0355987549,-121.975997925,2220
Langley,CA,YLY,49.10079956049999,-122.630996704,34
Points North Landing,CA,YNL,58.27669906616211,-104.08200073242188,1605
Matagami,CA,YNM,49.76169967651367,-77.80280303955078,918
Fort Mackay,CA,HZP,57.3816986084,-111.700996399,916
Ekati,CA,YOA,64.6988983154,-110.614997864,1536
Old Crow,CA,YOC,67.57060241699219,-139.83900451660156,824
Cold Lake,CA,YOD,54.404998779296875,-110.27899932861328,1775
Oxford House,CA,YOH,54.93330001831055,-95.27890014648438,663
High Level,CA,YOJ,58.62139892578125,-117.16500091552734,1110
Oshawa,CA,YOO,43.922798,-78.894997,460
Rainbow Lake,CA,YOP,58.49140167236328,-119.40799713134766,1759
Owen Sound,CA,YOS,44.5903015137,-80.8375015259,1007
Ottawa,CA,YOW,45.3224983215332,-75.66919708251953,374
Valcartier,CA,YOY,46.9021961734,-71.502199173,550
Prince Albert,CA,YPA,53.214199066199996,-105.672996521,1405
Paulatuk,CA,YPC,69.3608381154,-124.075469971,15
Port Hawkesbury,CA,YPS,45.6567001343,-61.3680992126,377
Peace River,CA,YPE,56.226898,-117.446999,1873
Portage la Prairie,CA,YPG,49.903099,-98.273817,885
Inukjuak,CA,YPH,58.471900939941406,-78.07689666748047,83
Pickle Lake,CA,YPL,51.4463996887207,-90.21420288085938,1267
Pikangikum,CA,YPM,51.819698333740234,-93.97329711914062,1114
Port-Menier,CA,YPN,49.83639907836914,-64.2885971069336,167
Peawanuck,CA,YPO,54.98809814453125,-85.44329833984375,173
Peterborough,CA,YPQ,44.22999954223633,-78.36329650878906,628
Prince Rupert,CA,YPR,54.286098480199996,-130.445007324,116
Powell River,CA,YPW,49.83420181274414,-124.5,425
Puvirnituq,CA,YPX,60.05059814453125,-77.28690338134766,74
Fort Chipewyan,CA,YPY,58.7672004699707,-111.11699676513672,761
Burns Lake,CA,YPZ,54.3763999939,-125.950996399,2343
Muskoka,CA,YQA,44.974700927734375,-79.30329895019531,925
Quebec,CA,YQB,46.7911,-71.393303,244
The Pas,CA,YQD,53.97140121459961,-101.09100341796875,887
Red Deer,CA,YQF,52.18220138549805,-113.89399719238281,2968
Windsor,CA,YQG,42.27560043334961,-82.95559692382812,622
Watson Lake,CA,YQH,60.11640167236328,-128.82200622558594,2255
Yarmouth,CA,YQI,43.826900482177734,-66.08809661865234,141
Kenora,CA,YQK,49.788299560546875,-94.36309814453125,1332
Lethbridge,CA,YQL,49.6302986145,-112.800003052,3048
Moncton,CA,YQM,46.11220169067383,-64.67859649658203,232
Nakina,CA,YQN,50.18280029296875,-86.69640350341797,1057
Comox,CA,YQQ,49.71080017089844,-124.88700103759766,84
Regina,CA,YQR,50.43190002441406,-104.66600036621094,1894
St Thomas,CA,YQS,42.77000045776367,-81.11080169677734,778
Thunder Bay,CA,YQT,48.37189865112305,-89.32389831542969,653
Grande Prairie,CA,YQU,55.1796989441,-118.885002136,2195
Yorkton,CA,YQV,51.26470184326172,-102.46199798583984,1635
North Battleford,CA,YQW,52.76919937133789,-108.24400329589844,1799
Gander,CA,YQX,48.9369010925293,-54.56809997558594,496
Sydney,CA,YQY,46.1614,-60.047798,203
Quesnel,CA,YQZ,53.026100158691406,-122.51000213623047,1789
Gamètì,CA,YRA,64.11609649658203,-117.30999755859375,723
Resolute Bay,CA,YRB,74.7169036865,-94.9693984985,215
Rivière-du-Loup,CA,YRI,47.764400482177734,-69.58470153808594,427
Roberval,CA,YRJ,48.52000045776367,-72.2656021118164,586
Red Lake,CA,YRL,51.066898345947266,-93.79309844970703,1265
Rocky Mountain House,CA,YRM,52.4296989441,-114.903999329,3244
Ottawa,CA,YRO,45.4603004456,-75.64610290530001,188
Trois-Rivières,CA,YRQ,46.35279846191406,-72.67939758300781,199
Red Sucker Lake,CA,YRS,54.167198181152344,-93.55719757080078,729
Rankin Inlet,CA,YRT,62.8114013672,-92.1157989502,94
Revelstoke,CA,YRV,50.9667015076,-118.182998657,1459
Sudbury,CA,YSB,46.625,-80.79889678955078,1141
Sherbrooke,CA,YSC,45.4385986328125,-71.69139862060547,792
Suffield,CA,YSD,50.266700744628906,-111.18299865722656,2525
Squamish,CA,YSE,49.7817001343,-123.162002563,171
Stony Rapids,CA,YSF,59.250301361083984,-105.84100341796875,805
Smiths Falls,CA,YSH,44.94580078125,-75.94059753417969,416
Saint John,CA,YSJ,45.31610107421875,-65.89029693603516,357
Sanikiluaq,CA,YSK,56.5377998352,-79.2466964722,104
St Leonard,CA,YSL,47.157501220703125,-67.83470153808594,793
Fort Smith,CA,YSM,60.020301818847656,-111.96199798583984,671
St Catharines,CA,YCM,43.19169998168945,-79.17169952392578,321
Marathon,CA,YSP,48.75529861450195,-86.34439849853516,1035
St. Theresa Point,CA,YST,53.84560012817383,-94.85189819335938,773
Summerside,CA,YSU,46.44060134887695,-63.83359909057617,56
Sachs Harbour,CA,YSY,71.9938964844,-125.242996216,282
Pembroke,CA,YTA,45.86439895629883,-77.25170135498047,529
Cape Dorset,CA,YTE,64.2300033569,-76.5267028809,164
Alma,CA,YTF,48.50889968869999,-71.64189910889999,445
Thompson,CA,YTH,55.80110168457031,-97.86419677734375,729
Big Trout Lake,CA,YTL,53.81779861450195,-89.89689636230469,729
Tasiujaq,CA,YTQ,58.66780090332031,-69.95580291748047,122
Trenton,CA,YTR,44.118900299072266,-77.5280990600586,283
Timmins,CA,YTS,48.569698333699996,-81.376701355,967
Toronto,CA,YTZ,43.627499,-79.396202,252
Tuktoyaktuk,CA,YUB,69.43329620361328,-133.0260009765625,15
Montréal,CA,YUL,45.4706001282,-73.7407989502,118
Repulse Bay,CA,YUT,66.5214,-86.224701,80
Hall Beach,CA,YUX,68.77610015869999,-81.2425,30
Rouyn-Noranda,CA,YUY,48.20610046386719,-78.83560180664062,988
Bonaventure,CA,YVB,48.07109832763672,-65.46029663085938,123
La Ronge,CA,YVC,55.151401519800004,-105.262001038,1242
Vermilion,CA,YVG,53.355800628699996,-110.823997498,2025
Vernon,CA,YVE,50.24810028076172,-119.33100128173828,1140
Colville Lake,CA,YCK,67.02,-126.126,870
Qikiqtarjuaq,CA,YVM,67.5457992554,-64.03140258789999,21
Val-d'Or,CA,YVO,48.0532989502,-77.7827987671,1107
Kuujjuaq,CA,YVP,58.096099853515625,-68.4269027709961,129
Norman Wells,CA,YVQ,65.28160095214844,-126.7979965209961,238
Vancouver,CA,YVR,49.193901062,-123.183998108,14
Buffalo Narrows,CA,YVT,55.8418998718,-108.417999268,1423
Wiarton,CA,YVV,44.7458,-81.107201,729
Deer Lake,CA,YVZ,52.655799865722656,-94.0614013671875,1092
Petawawa,CA,YWA,45.95220184326172,-77.31919860839844,427
Winnipeg,CA,YWG,49.909999847399995,-97.2398986816,783
Déline,CA,YWJ,65.21109771728516,-123.43599700927734,703
Wabush,CA,YWK,52.92190170288086,-66.8644027709961,1808
Williams Lake,CA,YWL,52.1831016541,-122.054000854,3085
Webequie,CA,YWP,52.9593933975,-87.3748683929,685
Wrigley,CA,YWY,63.20940017700195,-123.43699645996094,489
Cranbrook,CA,YXC,49.610801696777,-115.78199768066,3082
Edmonton,CA,YXD,53.5724983215,-113.521003723,2202
Saskatoon,CA,YXE,52.170799255371094,-106.69999694824219,1653
Medicine Hat,CA,YXH,50.01890182495117,-110.72100067138672,2352
Killaloe,CA,YXI,45.66310119628906,-77.60279846191406,595
Fort St.John,CA,YXJ,56.238098,-120.739998,2280
Rimouski,CA,YXK,48.47809982299805,-68.49690246582031,82
Sioux Lookout,CA,YXL,50.11389923095703,-91.9052963256836,1258
Whale Cove,CA,YXN,62.24000167849999,-92.59809875490001,40
Pangnirtung,CA,YXP,66.1449966431,-65.71360015869999,75
Beaver Creek,CA,YXQ,62.410301208496094,-140.86700439453125,2131
